,track_id,artists,track_name,popularity,duration_ms,explicit,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,track_genre,followers,explicit_label,fame_score
3402,0Gn1ajpcWjCgMruDRmZZef,Popcaan,Medal,22,176901,False,0.547,0.456,0,-10.774,1,0.182,0.0623,0.0,0.276,0.305,88.819,4,j-dance,531379.0,Non-Explicit,0.6851314427893135
3403,20rgyBZpkxj5rvhGs9XQNW,Intence,Nuh Too Like Dem,22,145774,True,0.941,0.697,6,-5.357,1,0.2,0.328,0.0,0.074,0.911,105.978,4,j-dance,16929.0,Explicit,0.4681195165840062
3404,61GUFC88n9paCigxn0cdVG,DING DONG,Gweh,22,177763,False,0.664,0.863,10,-3.198,0,0.157,0.0548,0.0,0.2,0.51,141.199,5,j-dance,74857.0,Non-Explicit,0.5617216527197366
3405,40QxhHrYSGhir3MBaNifMd,Vybz Kartel,Tell Him a Lie,22,212670,False,0.663,0.637,6,-7.449,1,0.0733,0.524,0.0,0.169,0.299,78.963,4,j-dance,758917.0,Non-Explicit,0.7075742283289129
3406,3sGIinyzRCCb8VXHRoubOB,Beenie Man,Going Away,22,220133,False,0.583,0.537,1,-9.103,0,0.198,0.088,0.0,0.118,0.527,80.027,4,j-dance,336488.0,Non-Explicit,0.6563606612417447
3407,3kilWutyj7CNFell4oiJr3,Vybz Kartel,The Law,21,213861,False,0.636,0.75,5,-4.697,0,0.253,0.264,0.0,0.293,0.497,133.116,5,j-dance,758917.0,Non-Explicit,0.7075742283289129
3408,12F0tVmsEciTq6HImEbE2k,Official HIGE DANdism,Brothers - LIVE,21,322480,False,0.437,0.884,7,-6.755,1,0.11,0.00261,1.08e-05,0.652,0.407,166.98,4,anime,3399308.0,Non-Explicit,0.8019904090004005
3409,6L9xqaNVFf0tt9l5OxO7vX,Official HIGE DANdism,No Doubt - LIVE,21,246080,False,0.349,0.955,11,-4.87,0,0.35,0.0286,0.0,0.393,0.442,167.104,4,anime,3399308.0,Non-Explicit,0.8019904090004005
3410,6SI7muYCcOl0MjYShAjjMD,Vybz Kartel,Black Woman,21,173871,False,0.505,0.62,2,-8.328,1,0.167,0.505,0.0,0.0734,0.547,130.637,5,j-dance,758917.0,Non-Explicit,0.7075742283289129
3411,2ZTD9OQUNJwkAaJqayQluh,Mavado,Dreaming,21,202360,False,0.731,0.797,1,-5.983,1,0.315,0.000608,0.0,0.306,0.605,92.014,4,j-dance,355952.0,Non-Explicit,0.6599015498652812
3412,6rcjfjEu2nwAAFO0O9Rpef,Mavado,Don't Cry,21,141666,False,0.66,0.922,0,-5.407,1,0.388,0.0451,0.0,0.269,0.694,90.12,4,j-dance,355952.0,Non-Explicit,0.6599015498652812
3413,3TaVLeN9EdU7byA3pRcmOL,Masicka,History,21,185077,False,0.519,0.732,6,-6.323,1,0.448,0.494,0.0,0.0965,0.382,192.308,4,j-dance,96768.0,Non-Explicit,0.5778876332331073
3414,3MSlNbBmnJG76zS6d7cqTk,Teebone,Givenchy,21,170364,True,0.8,0.606,1,-12.455,1,0.223,0.602,0.00159,0.0924,0.601,99.984,4,j-dance,1013.0,Explicit,0.2908532959452388
3415,0xLs3BAVFa05aBabrqHdnT,Beenie Man,Let Him Go,21,203853,False,0.763,0.966,1,-4.684,1,0.0926,0.689,0.0,0.0962,0.914,93.675,4,j-dance,336488.0,Non-Explicit,0.6563606612417447
3416,4U2eFn4ePwAyUXHd737VTM,Intence,Heads Up,21,196626,True,0.63,0.694,7,-3.847,0,0.402,0.228,0.0,0.0754,0.444,80.89,4,j-dance,16929.0,Explicit,0.4681195165840062
3417,2cU6oR7dg9s7s9QkJOttDS,Vybz Kartel,Me Talk With Gunshot,21,263655,True,0.547,0.61,2,-7.168,1,0.265,0.0579,0.0,0.159,0.704,106.603,5,j-dance,758917.0,Explicit,0.7075742283289129
3418,6SVPCjEXGEqfL1K0Jk9xXD,Alkaline,Spoil You,21,192000,False,0.783,0.689,4,-5.805,0,0.0882,0.212,0.0,0.0915,0.45,120.147,5,j-dance,244548.0,Non-Explicit,0.6362644735147686
3419,6oJ5s5Mv7nCkDMCfsfoPdX,Yemil,GOOD GYAL,21,252604,True,0.594,0.644,4,-4.63,0,0.358,0.115,0.0,0.194,0.695,95.578,4,j-dance,70186.0,Explicit,0.5576646391849257
3420,0yA7TOQnEI00vH52CxzCV9,Vybz Kartel,Wah Some Grades,21,211213,False,0.669,0.566,5,-9.005,0,0.138,0.448,5.81e-06,0.111,0.242,139.974,4,j-dance,758917.0,Non-Explicit,0.7075742283289129
3421,43IscCctGQhK9q4aERxSVI,Simpleton,What's My Name,21,199268,True,0.723,0.855,0,-3.619,1,0.192,0.0934,0.0,0.274,0.711,90.998,4,j-dance,4625.0,Explicit,0.386425311381031
3422,2wo4Pc7bsWb5rJpG3pESt3,Beenie Man,Dick,21,225800,False,0.739,0.676,0,-8.288,1,0.116,0.318,5.47e-06,0.658,0.938,93.97,4,j-dance,336488.0,Non-Explicit,0.6563606612417447
3423,32gehsgydtzGss4ZxP13aR,Vybz Kartel,My Scheme,21,209146,False,0.614,0.842,10,-5.412,0,0.298,0.472,0.0,0.181,0.635,140.004,4,j-dance,758917.0,Non-Explicit,0.7075742283289129
3424,2fbgxgbgXmPloO7UVIsoWh,DJ Furax,Hard 69 - Original Mix,21,219591,False,0.832,0.84,9,-7.471,1,0.0592,0.0141,0.904,0.0742,0.33,140.987,4,j-dance,6762.0,Non-Explicit,0.4103388805613105
3425,0lhbeFFUScFs9OuYYV7VqD,Vybz Kartel,Torque,21,165600,False,0.699,0.757,11,-4.022,0,0.396,0.0789,0.0,0.114,0.625,133.34,5,j-dance,758917.0,Non-Explicit,0.7075742283289129
3426,2GMveqqCvKdbnzcC7MGN53,Bounty Killer,Caan Believe Mi Eye,21,294520,False,0.65,0.779,1,-7.396,1,0.423,0.47,0.0,0.716,0.731,90.875,4,j-dance,139209.0,Non-Explicit,0.6007863409978422
3427,5o6mSLtXXV1TZyyuKWFRzE,Vybz Kartel,Gaza Love,21,224173,False,0.507,0.74,1,-7.08,1,0.381,0.0713,0.0,0.0563,0.746,167.183,4,j-dance,758917.0,Non-Explicit,0.7075742283289129
3428,2GZS0PMv01Hr6n6Rlsb9v8,Elephant Man,Dance and Sweep,21,182600,False,0.774,0.759,0,-5.808,1,0.113,0.121,0.0,0.0662,0.67,116.198,4,j-dance,248367.0,Non-Explicit,0.6372402126017189
3429,1Qth18Wapx5Hl9alPkfVDi,Alkaline,Gladdest Night,21,164000,True,0.658,0.733,0,-3.621,1,0.232,0.0426,0.0,0.226,0.285,,5,j-dance,244548.0,Explicit,0.6362644735147686
3430,0j91SIiLyjiwZNVVnhSCf6,Mavado,I Know U Want Me,21,213470,False,0.496,0.716,9,-4.909,0,0.275,0.114,0.0,0.11,0.411,,4,j-dance,355952.0,Non-Explicit,0.6599015498652812
3431,5ibc6T43vzlK8ROkrJ7szE,Jah Vinci,Guide Me,21,214493,False,0.651,0.71,7,-8.34,1,0.101,0.0147,0.0,0.34,0.557,107.094,4,j-dance,89065.0,Non-Explicit,0.5726645078445866
3432,4j8eSVaX2p102JkNGTFusi,Vybz Kartel,School,21,153242,False,0.585,0.757,8,-2.869,0,0.402,0.363,0.0,0.0649,0.969,193.67,4,j-dance,758917.0,Non-Explicit,0.7075742283289129
3433,6AmnZSOx2DU4Eb6Ce2KHoR,Wolfgang Amadeus Mozart,"Canon in C, K.508A",21,55293,False,0.375,0.226,9,-19.704,0,0.0486,0.986,0.652,0.0886,0.857,71.455,3,classical,4019581.0,Non-Explicit,0.8125441892412995
3434,385ynS64KfXEi9nX3gW72M,Vybz Kartel,Tip,21,189333,True,0.69,0.729,9,-4.98,1,0.266,0.321,0.0,0.074,0.713,,5,j-dance,758917.0,Explicit,0.7075742283289129
3435,7DXYmyJBH5y4bQ2umda50Y,Beenie Man,Who Am I,21,196160,False,0.597,0.826,11,-6.031,1,0.431,0.159,0.0,0.293,0.55,86.006,4,j-dance,336488.0,Non-Explicit,0.6563606612417447
3436,46eQxbEpJpHfoXnV7hGCHt,Beenie Man,Real Bad Man,21,194616,True,0.627,0.809,5,-4.231,0,0.307,0.0262,3.67e-06,0.161,0.778,66.541,5,j-dance,336488.0,Explicit,0.6563606612417447
3437,6pKhbjrMGpGcYrUcCOh2SX,SHINJIRO ATAE (from AAA),CRY,21,235733,False,0.653,0.421,1,-8.946,1,0.0313,0.6,0.0,0.084,0.712,75.971,4,j-dance,43118.0,Non-Explicit,0.5269867216120865
3438,1cM3HvkOxMKfIoQ2oOrq7k,Busy Signal,Picante,21,118773,False,0.825,0.515,6,-9.533,0,0.078,0.0219,4.74e-05,0.0918,0.225,113.055,4,j-dance,320106.0,Non-Explicit,0.6532179246678879
3439,2wBVQEElJpTgXi0Op2yt1P,Wolfgang Amadeus Mozart,"Piano Sonata No.14 in C Minor, K. 457: 2g. Adagio - Pt. 7",21,48960,False,0.372,0.0183,3,-31.907,1,0.0512,0.994,0.924,0.196,0.369,133.748,4,classical,4019581.0,Non-Explicit,0.8125441892412995
3440,3yi6U9Fzpp0TacfdgERdvQ,Chronic Law,Self Protection,21,160888,True,0.439,0.636,6,-8.173,1,0.122,0.556,0.0,0.0935,0.446,91.998,4,j-dance,25913.0,Explicit,0.4949247068933239
3441,5fjNClL1OmB97luqYOUvU5,Bugle,Dont Cry,21,213394,False,0.631,0.512,11,-7.505,0,0.075,0.58,1.04e-05,0.136,0.408,107.767,5,j-dance,55223.0,Non-Explicit,0.5425671131140464
3442,4h6S2d3IsAEUoOzuSI0QlS,Intence,Intence vs Tashawn,21,231917,True,0.697,0.375,1,-15.478,0,0.326,0.428,0.0,0.0658,0.321,,3,j-dance,16929.0,Explicit,0.4681195165840062
3443,2M9JM4UxTQTzv1EMahqaty,DJ Furax,Supersaw - Hard Mix,21,394760,False,0.663,0.987,9,-4.589,0,0.0409,1.89e-05,0.912,0.171,0.231,142.004,4,j-dance,6762.0,Non-Explicit,0.4103388805613105
3444,0BDur2R34v5GIEUkDGXzG1,Tanto Metro & Devonte,Got News For You,21,262613,False,0.73,0.877,7,-4.602,1,0.174,0.00235,0.000342,0.251,0.757,95.215,4,j-dance,39605.0,Non-Explicit,0.5216355141044494
3445,4NRTf9CDOd5hLuh8fbISyl,Elephant Man,Let Me Be The Man,21,221413,True,0.54,0.803,8,-4.09,1,0.256,0.0715,0.0,0.129,0.805,169.845,4,j-dance,248367.0,Explicit,0.6372402126017189
3446,5XHQTYC9SQQPEqnhX81p6f,Elephant Man,Higher Level,21,177200,False,0.601,0.841,1,-4.827,1,0.316,0.245,0.0,0.174,0.772,99.369,4,j-dance,248367.0,Non-Explicit,0.6372402126017189
3447,1AdUK37moo4ba9vRJJ7zVp,Intence,Nuh Bad Like We,21,138019,True,0.801,0.678,4,-7.125,0,0.294,0.168,0.0,0.198,0.483,68.631,3,j-dance,16929.0,Explicit,0.4681195165840062
3448,3JZUSgkXln6cGLSR6L096O,Takeova,One Skull,21,141008,False,0.688,0.652,4,-3.584,0,0.327,0.156,3.83e-06,0.207,0.547,,4,j-dance,1908.0,Non-Explicit,0.33069161031184247
3449,0tclK0naxcifpj7KRaeJ9y,Fadagad,Jah Guide,21,224313,False,0.795,0.371,7,-8.205,0,0.285,0.411,0.00227,0.114,0.415,91.173,4,j-dance,,Non-Explicit,
3450,62QLlnXtsPf5uyX5tM5L7p,Alkaline,Inna Yuh Belly,21,199392,True,0.673,0.799,7,-6.584,1,0.287,0.0387,1.8e-06,0.0987,0.936,130.169,5,j-dance,244548.0,Explicit,0.6362644735147686
3451,6DcfXwEqKlggmTCaooUBmF,Demarco,Sort Dem Out,21,173413,False,0.694,0.844,9,-4.586,0,0.435,0.296,0.0,0.107,0.701,107.145,3,j-dance,198126.0,Non-Explicit,0.6230092625771684
3452,1wS7c0DgRSWHY73saBSgll,Bounty Killer,War,21,209226,False,0.598,0.623,1,-8.063,1,0.451,0.0475,0.0,0.231,0.688,91.78,4,j-dance,139209.0,Non-Explicit,0.6007863409978422
3453,5dRlinj7BiV8KTPtJuYl4J,Mavado,Me And My Dogs,21,236080,False,0.54,0.713,0,-4.891,1,0.208,0.0393,0.0,0.0954,0.442,137.987,4,j-dance,355952.0,Non-Explicit,0.6599015498652812
3454,5x6z3EzVJqHb7IxAaI8Qgd,Vybz Kartel,Compass,21,228466,True,0.702,0.562,9,-8.636,0,0.538,0.168,9.26e-06,0.0715,0.498,138.148,5,j-dance,758917.0,Explicit,0.7075742283289129
3455,6OdadYvmOxoMLUKhYMHiFy,Harry Toddler,Mobile Light Remix,21,207305,False,0.744,0.816,5,-3.821,1,0.214,0.0822,0.0,0.256,0.877,103.081,4,j-dance,6067.0,Non-Explicit,0.40351079868598183
3456,4YKrHZm5GmIOG01JFmU8dA,QUEEN BEE,売旬,21,310599,False,0.692,0.969,0,-3.427,1,0.0395,0.126,0.00183,0.0563,0.863,129.988,4,j-dance,172061.0,Non-Explicit,0.6141274296851513
3457,24Y0mvwJVmqb4oIDg232WY,Pink Boss,Proud,21,176378,False,0.541,0.627,3,-8.764,0,0.0723,0.392,0.0,0.125,0.682,130.056,5,j-dance,,Non-Explicit,
3458,2sdskB4FndCYokv8N28gb7,DA PUMP,紡 ーTSUMUGIー,21,328500,False,0.529,0.751,11,-3.56,1,0.0379,0.0298,0.0,0.117,0.482,,4,j-dance,296566.0,Non-Explicit,0.6484083015415687
3459,75lKaV5gGtq4E3EBhpLn4Y,Ryuji Imaichi,ALT FUTURE LOVERS - feat. ☆Taku Takahashi,21,272960,False,0.321,0.65,0,-5.299,0,0.176,0.104,0.0,0.207,0.662,76.25,4,j-dance,106526.0,Non-Explicit,0.5839370706512403
3460,0HS0Hz0ubKrRjePwtdCQtV,Busy Signal,It Ruff,21,182662,False,0.628,0.784,6,-6.747,0,0.365,0.0399,0.0,0.137,0.625,65.451,5,j-dance,320106.0,Non-Explicit,0.6532179246678879
3461,7vo8QfzvAVOfqRHDBWLxIb,Mavado,True,21,178831,False,0.613,0.526,9,-7.205,1,0.251,0.0921,5.35e-06,0.353,0.308,101.018,4,j-dance,355952.0,Non-Explicit,0.6599015498652812
3462,1n4NfEzv9woLBIsD6tVy3q,Mavado,Flammable,21,177006,True,0.689,0.77,6,-3.187,0,0.335,0.0974,0.0,0.067,0.443,131.167,5,j-dance,355952.0,Explicit,0.6599015498652812
3463,2bogRyaG0LMCj3x14Vuvy3,Vybz Kartel,Million Dollar By Morning,21,213106,False,0.583,0.867,6,-4.614,1,0.385,0.0887,0.0,0.0863,0.759,129.974,4,j-dance,758917.0,Non-Explicit,0.7075742283289129
3464,5oXN3Iem0PAcBVSzE6i68b,Chronic Law,TOO MUCH,21,170086,False,0.728,0.689,1,-5.962,0,0.238,0.233,0.0,0.172,0.338,95.711,4,j-dance,25913.0,Non-Explicit,0.4949247068933239
3465,3jumxkobNDisdRz27CxhOF,Rytikal,King Inna War,21,183205,True,0.795,0.6,1,-9.387,0,0.222,0.0838,0.0,0.127,0.721,99.862,4,j-dance,6057.0,Explicit,0.4034069426636142
3466,3ThlyeP5Ojwsc4xjyooleh,High Contrast,Come Together,21,290306,False,0.527,0.79,0,-5.327,1,0.0313,0.00666,0.524,0.118,0.355,,4,j-dance,160937.0,Non-Explicit,0.6099189278416467
3467,1wI1yr0GnQrbpBoEiBW5wQ,Franco Wildlife,Guzu Dung,21,191703,True,0.634,0.582,10,-6.503,0,0.409,0.44,0.0,0.0972,0.468,,5,j-dance,824.0,Explicit,0.2778646067360965
3468,0bGTRjbLeV4uKNnKltiwhm,Vybz Kartel,Send A Hell,21,184413,True,0.644,0.653,1,-4.07,1,0.423,0.614,0.0,0.0654,0.735,127.683,3,j-dance,758917.0,Explicit,0.7075742283289129
3469,4gOvGuP3NWA12uWRhmPkyh,Tommy Lee Sparta,Shallow Grave,21,182448,True,0.761,0.72,1,-6.516,1,0.131,0.129,0.0,0.343,0.6,98.028,4,j-dance,96375.0,Explicit,0.5776313862089376
3470,4W6jM2DDLqeFpUSdLG0jvy,Rhumba,Robert Johnson,21,208457,True,0.757,0.418,0,-8.147,1,0.0839,0.484,0.000283,0.131,0.166,87.985,4,j-dance,,Explicit,
3471,6LLNU2a29JY8OiwAecBuph,Yuvan Shankar Raja,Aakasam Maaruthalli,21,107550,False,0.692,0.431,0,-9.158,0,0.0295,0.336,1.59e-05,0.166,0.416,99.951,4,k-pop,2325222.0,Non-Explicit,0.7780779598633281
3472,3I4WD00WeGlGCjWoMWEsGy,Belle,Zeige Mir Den Weg,21,239263,False,0.328,0.246,7,-12.041,1,0.0434,0.369,0.00776,0.23,0.105,127.308,4,anime,1535.0,Non-Explicit,0.3170025221739148
3473,6DdmbyBHWUgRJsQjfMgoDu,Chronic Law,STYLE SHOT,21,188035,False,0.824,0.524,5,-9.458,0,0.429,0.0444,0.0,0.23,0.831,97.943,4,j-dance,25913.0,Non-Explicit,0.4949247068933239
3474,6v3vT8IbrckXrBKBZbEgnJ,Beenie Man,Who You Wanna Dis,21,233560,False,0.722,0.611,10,-7.454,0,0.164,0.52,0.0,0.204,0.574,95.969,4,j-dance,336488.0,Non-Explicit,0.6563606612417447
3475,2xlnkdfSbxXPCHst8O1KNh,Eshconinco,SOMEDAY,21,170266,True,0.802,0.622,1,-5.998,0,0.0713,0.0363,7.42e-06,0.448,0.245,84.0,4,j-dance,34720.0,Explicit,0.5133466770244993
3476,0adBXiFQyVirYKM4WbITR1,Vybz Kartel,Tell Me If Yuh Like It,21,186666,True,0.65,0.739,4,-4.554,0,0.338,0.0423,0.0,0.075,0.331,114.966,5,j-dance,758917.0,Explicit,0.7075742283289129
3477,5xr6GN4kdnPCAxSVr0UInV,Vybz Kartel,Come Back Home,21,201466,False,0.52,0.845,0,-5.177,1,0.183,0.548,0.0,0.348,0.864,122.934,5,j-dance,758917.0,Non-Explicit,0.7075742283289129
3478,6niJMrT62ijtnn0MnUfOL2,Laden,Money Over War,21,174546,False,0.689,0.709,1,-6.735,0,0.32,0.212,0.0,0.784,0.639,144.807,4,j-dance,11263.0,Non-Explicit,0.4424616497747067
3479,4KJU5vuwMxqupVqmcAyhYl,Nervz,Polo Fi Days,21,155744,True,0.717,0.444,2,-9.063,0,0.551,0.229,0.0,0.114,0.749,188.173,4,j-dance,,Explicit,
3480,5n66lPIb8QuuIwRJlVjGgV,DJ Zinc,Free Again,21,145511,False,0.56,0.879,9,-4.941,0,0.0285,0.0143,6.88e-05,0.147,0.57,127.038,4,j-dance,43740.0,Non-Explicit,0.5278885567114642
3481,2SVJX8h6SlkMwfCplSMWyk,Grim YG,Natural Hot,21,181133,True,0.877,0.596,7,-4.882,0,0.323,0.348,0.0,0.0585,0.717,96.887,4,j-dance,,Explicit,
3482,0PCIiH7HlUUKsgdr6qsiQa,Fully Bad,Middle East,21,191033,True,0.69,0.584,7,-8.236,1,0.372,0.478,0.0,0.121,0.665,,4,j-dance,1827.0,Explicit,0.3279615068991014
3483,0BC1A4opbq3nb4PSjIPUHO,Vybz Kartel,Body Language,21,152906,True,0.566,0.575,10,-10.079,0,0.24,0.149,0.0,0.109,0.184,,4,j-dance,758917.0,Explicit,0.7075742283289129
3484,0EfZBkUyEL0i7t1vfR0qkq,Intence,Banga,21,144357,False,0.943,0.633,5,-4.856,0,0.244,0.371,0.0,0.186,0.731,99.969,4,j-dance,16929.0,Non-Explicit,0.4681195165840062
3485,4Bk76LbSP3NtaQk192fgaV,Camo & Krooked,Climax - Red Bull Symphonic,21,109725,False,0.341,0.896,9,-5.237,0,0.041,0.0506,0.286,0.898,0.345,87.487,4,j-dance,175367.0,Non-Explicit,0.6153258186247897
3486,0RGoOj4wRgrldTUEzygt5k,Chris Lorenzo,Gammy Elbow - VIP Mix,21,191296,False,0.924,0.893,7,-2.567,1,0.191,0.0166,0.859,0.0907,0.613,129.999,4,j-dance,57607.0,Non-Explicit,0.545228375860808
3487,4rf0pEYSSku3Tkrm0JEYn2,Montell Jordan,Get It On Tonite (Re-recorded / Remastered),21,288395,False,0.771,0.543,10,-7.633,0,0.0441,0.0324,0.0,0.0846,0.891,99.029,4,j-dance,578999.0,Non-Explicit,0.6905356672524738
3488,3BdMyHoBSt1jzGGK6Rofph,Vybz Kartel,Beautiful Girl,21,218329,False,0.792,0.854,7,-6.17,1,0.105,0.116,4.02e-06,0.108,0.829,110.01,4,j-dance,758917.0,Non-Explicit,0.7075742283289129
3489,5rfe5D40HyhYApXB2K8q6K,Ryuji Imaichi,RILY,21,180366,False,0.716,0.755,1,-4.344,1,0.15,0.104,0.0,0.123,0.589,93.947,4,j-dance,106526.0,Non-Explicit,0.5839370706512403
3490,4ro7pBxuA9iIHkbRjn9XsB,Masicka,Time,21,204068,False,0.731,0.619,8,-7.233,1,0.134,0.123,0.0102,0.107,0.36,126.36,5,j-dance,96768.0,Non-Explicit,0.5778876332331073
3491,1t3DFrE9ge66pbbFRcTSb4,Wolfgang Amadeus Mozart,"The London Sketchbook, K. 15a-ss (arr. and/or orch. E. Smith) - Divertimento in B flat: 2. [Presto], K.15ll",21,48000,False,0.641,0.115,10,-29.441,1,0.0649,0.949,0.97,0.269,0.839,113.099,1,classical,4019581.0,Non-Explicit,0.8125441892412995
3492,14EGwK3X9IpVLkDbKemdnd,Alkaline,Hard Tackle,21,186122,True,0.642,0.746,0,-6.465,0,0.35,0.628,0.0,0.165,0.721,98.737,4,j-dance,244548.0,Explicit,0.6362644735147686
3493,4p7lvvIShd1N9nb8L914Za,Yaksta,Wish You Well,21,177450,True,0.751,0.593,2,-8.199,1,0.0612,0.797,0.0,0.178,0.626,99.982,4,j-dance,1207.0,Explicit,0.30187665627504734
3494,5mgXsAQ4aP2I0pGqL1Y1xe,Alkaline,Death Announcements,21,188000,False,0.499,0.961,9,-3.028,1,0.436,0.406,0.0,0.273,0.534,70.471,3,j-dance,244548.0,Non-Explicit,0.6362644735147686
3495,5ML75SZpHpcVBdeufFX2x0,Chronic Law,Style Shot,21,177110,False,0.661,0.582,5,-7.33,0,0.465,0.0391,0.0,0.12,0.781,94.651,4,j-dance,25913.0,Non-Explicit,0.4949247068933239
3496,1CIq0Q8FCTXf0n8E5gsAiz,CrazyBoy,DoCoDeMoDooR,21,176635,False,0.722,0.655,0,-6.545,1,0.0541,0.116,0.0,0.157,0.549,94.969,4,j-dance,65433.0,Non-Explicit,0.553249260845519
3497,1hOLhWsfG2nNpkMPjodUBE,Alkaline,Wul De Pussy Dem,21,157690,True,0.59,0.822,11,-3.763,1,0.257,0.00145,0.0,0.263,0.43,109.652,4,j-dance,244548.0,Explicit,0.6362644735147686
3498,7gm8jGEeR74kY7hyjmWC30,Norris Man,She Want a Warrior,21,148062,False,0.585,0.602,0,-9.071,1,0.374,0.128,0.0,0.106,0.775,128.584,5,j-dance,12172.0,Non-Explicit,0.4473484987807409
3499,1E4i96fwbah3uNcWN0NAlF,Busy Signal,These Are The Days,21,234560,False,0.762,0.696,1,-7.139,1,0.109,0.0814,1.08e-06,0.277,0.59,,4,j-dance,320106.0,Non-Explicit,0.6532179246678879
3500,1mg90rolr4JdohAwpvj3Wx,Wolfgang Amadeus Mozart,"8 Variations on ‘Dieu d'amour’ from ‘Les mariages samnites’ by Grétry in F, K.352: 8c. Variation VII : Adagio - Pt. 3",21,51506,False,0.368,0.0722,5,-25.522,1,0.0536,0.993,0.963,0.145,0.528,73.975,4,classical,4019581.0,Non-Explicit,0.8125441892412995
3501,2VWeZ0zqoCSYNPfj3HfpuW,Vybz Kartel,Gone Too Soon,20,195417,False,0.787,0.677,6,-4.987,1,0.0761,0.575,1.14e-06,0.27,0.577,101.925,4,j-dance,758917.0,Non-Explicit,0.7075742283289129
3502,1H1JjwNfQMJJuOLNJnmHJa,Vybz Kartel,Gwan Suh,20,69473,False,0.622,0.778,4,-3.72,1,0.267,0.286,0.0,0.0847,0.969,159.082,1,j-dance,758917.0,Non-Explicit,0.7075742283289129
3503,5PSoPLGLlt1o0SSIaEOUQd,Vybz Kartel,Like a Jockey (Street Groove Riddim) - Raw,20,170824,True,0.671,0.933,9,-3.157,0,0.302,0.00245,0.0,0.0789,0.798,122.863,5,j-dance,758917.0,Explicit,0.7075742283289129
3504,04VUAll7GYlcZbYhVCuPmV,Chronic Law,Far from Worst,20,186600,True,0.686,0.56,2,-9.433,1,0.0759,0.88,0.000419,0.166,0.623,99.74,4,j-dance,25913.0,Explicit,0.4949247068933239
3505,7nTxmv4ZlAb1OstqNLPheH,Official HIGE DANdism,Lost In My Room - LIVE,20,392053,False,0.555,0.455,4,-9.457,1,0.0383,0.29,0.0,0.551,0.0884,108.022,4,anime,3399308.0,Non-Explicit,0.8019904090004005
3506,07AndHYLqSYcdiBuRyXfxm,Official HIGE DANdism,Fire Ground - LIVE,20,269413,False,0.491,0.962,3,-5.124,0,0.113,0.00347,0.0,0.0871,0.463,116.935,4,anime,3399308.0,Non-Explicit,0.8019904090004005
3507,2N6LI6WgYZl7BQxlqBronc,Rygin King,Star Life,20,161053,True,0.661,0.606,9,-8.401,0,0.359,0.55,0.0,0.0866,0.769,137.542,5,j-dance,37854.0,Explicit,0.5187882602717265
3508,3XoRKVf52xXWD6n0EzSzaq,Rygin King,Learn,20,264791,False,0.744,0.442,0,-8.01,1,0.377,0.293,0.0,0.138,0.16,,4,j-dance,37854.0,Non-Explicit,0.5187882602717265
3509,5XPVM5Vifan4RbqwXy5wQc,Vipa Music,Psalms 35,20,156969,True,0.636,0.731,6,-9.253,1,0.107,0.106,0.0,0.109,0.655,99.677,4,j-dance,,Explicit,
3510,6PHfwvVXuWlwChal3a22NX,Mavado,Laugh & Gwan,20,153681,True,0.872,0.819,4,-2.965,0,0.102,0.41,0.0,0.135,0.293,100.103,4,j-dance,355952.0,Explicit,0.6599015498652812
3511,2gJnn9mG9GIc7YrNzm8pJ2,Intence,Money Nuff Funds,20,168106,True,0.667,0.642,1,-5.478,1,0.324,0.33,0.0,0.097,0.443,99.873,4,j-dance,16929.0,Explicit,0.4681195165840062
3512,1O221FIzy7vrvxBcScUUFp,Takeova,Self Centered,20,174968,False,0.516,0.674,7,-5.54,1,0.332,0.316,0.0,0.164,0.588,189.301,4,j-dance,1908.0,Non-Explicit,0.33069161031184247
3513,3NSKJ8RZVLbK5j187CNoC2,Jahshii,Dem Nuh Bad,20,106800,True,0.689,0.584,0,-7.379,1,0.482,0.113,0.0,0.0749,0.701,,5,j-dance,,Explicit,
3514,61bdSdLMKeBOt2oNhV9VE4,Wolfgang Amadeus Mozart,"12 Variations on ‘La belle Françoise’ in E flat, K.353: 2. Variation I",20,51920,False,0.452,0.0397,3,-28.231,1,0.0585,0.996,0.936,0.113,0.87,194.515,4,classical,4019581.0,Non-Explicit,0.8125441892412995
3515,5VZj2gdc5tbZ0yG9aWK68r,Chronic Law,Nuh Tell Me Nuttn,20,189079,False,0.662,0.772,4,-3.711,1,0.138,0.66,0.0,0.143,0.655,,4,j-dance,25913.0,Non-Explicit,0.4949247068933239
3516,4mNj7IGiHfDKo6qtVqKLc2,Official HIGE DANdism,Itan na Star - LIVE,20,384106,False,0.503,0.847,8,-5.965,1,0.0629,0.0571,0.0,0.389,0.357,98.126,4,anime,3399308.0,Non-Explicit,0.8019904090004005
3517,4rgFJqK4FVxZOGhA1ElmsA,Vybz Kartel,Luxury Doll,20,176729,True,0.456,0.866,8,-1.884,1,0.15,0.177,0.0,0.139,0.75,,5,j-dance,758917.0,Explicit,0.7075742283289129
3518,4eFy3FdiusaeB9g5wYuB7c,Grim YG,Press,20,177658,True,0.636,0.731,6,-5.671,0,0.382,0.223,0.0,0.0694,0.379,130.463,5,j-dance,,Explicit,
